date,requests
2024-12-28 03:00:00+00:00,3.908333333333333
2024-12-28 03:20:00+00:00,3.9
2024-12-28 03:40:00+00:00,3.8666666666666667
2024-12-28 04:00:00+00:00,3.3333333333333335
2024-12-28 04:20:00+00:00,2.9916666666666667
2024-12-28 04:40:00+00:00,3.225
2024-12-28 05:00:00+00:00,3.316666666666667
2024-12-28 05:20:00+00:00,4.341666666666667
2024-12-28 05:40:00+00:00,4.85
2024-12-28 06:00:00+00:00,4.891666666666667
2024-12-28 06:20:00+00:00,4.641666666666667
2024-12-28 06:40:00+00:00,4.308333333333334
2024-12-28 07:00:00+00:00,4.533333333333333
2024-12-28 07:20:00+00:00,4.4
2024-12-28 07:40:00+00:00,4.783333333333333
2024-12-28 08:00:00+00:00,4.816666666666666
2024-12-28 08:20:00+00:00,5.316666666666666
2024-12-28 08:40:00+00:00,6.025
2024-12-28 09:00:00+00:00,6.208333333333333
2024-12-28 09:20:00+00:00,5.7
2024-12-28 09:40:00+00:00,6.025
2024-12-28 10:00:00+00:00,4.925
2024-12-28 10:20:00+00:00,4.025
2024-12-28 10:40:00+00:00,4.508333333333334
2024-12-28 11:00:00+00:00,5.366666666666666
2024-12-28 11:20:00+00:00,4.816666666666666
2024-12-28 11:40:00+00:00,5.033333333333333
2024-12-28 12:00:00+00:00,5.875
2024-12-28 12:20:00+00:00,6.883333333333334
2024-12-28 12:40:00+00:00,7.0
2024-12-28 13:00:00+00:00,6.716666666666667
2024-12-28 13:20:00+00:00,6.691666666666666
2024-12-28 13:40:00+00:00,7.225
2024-12-28 14:00:00+00:00,6.908333333333333
2024-12-28 14:20:00+00:00,6.5
2024-12-28 14:40:00+00:00,4.958333333333333
2024-12-28 15:00:00+00:00,4.908333333333333
2024-12-28 15:20:00+00:00,4.925
2024-12-28 15:40:00+00:00,3.8333333333333335
2024-12-28 16:00:00+00:00,3.5416666666666665
2024-12-28 16:20:00+00:00,3.191666666666667
2024-12-28 16:40:00+00:00,3.2916666666666665
2024-12-28 17:00:00+00:00,2.925
2024-12-28 17:20:00+00:00,3.033333333333333
2024-12-28 17:40:00+00:00,2.4916666666666667
2024-12-28 18:00:00+00:00,1.8
2024-12-28 18:20:00+00:00,2.0083333333333333
2024-12-28 18:40:00+00:00,1.5666666666666667
2024-12-28 19:00:00+00:00,2.1166666666666667
2024-12-28 19:20:00+00:00,1.9083333333333334
2024-12-28 19:40:00+00:00,2.0
2024-12-28 20:00:00+00:00,2.2333333333333334
2024-12-28 20:20:00+00:00,1.7
2024-12-28 20:40:00+00:00,1.5083333333333333
2024-12-28 21:00:00+00:00,1.1416666666666666
2024-12-28 21:20:00+00:00,1.2166666666666666
2024-12-28 21:40:00+00:00,0.8416666666666667
2024-12-28 22:00:00+00:00,1.0416666666666667
2024-12-28 22:20:00+00:00,1.6583333333333334
2024-12-28 22:40:00+00:00,2.0166666666666666
2024-12-28 23:00:00+00:00,1.3083333333333333
2024-12-28 23:20:00+00:00,0.9583333333333334
2024-12-28 23:40:00+00:00,1.1083333333333334
2024-12-29 00:00:00+00:00,0.7083333333333334
2024-12-29 00:20:00+00:00,1.1833333333333333
2024-12-29 00:40:00+00:00,1.5833333333333333
2024-12-29 01:00:00+00:00,1.625
2024-12-29 01:20:00+00:00,2.1416666666666666
2024-12-29 01:40:00+00:00,1.8666666666666667
2024-12-29 02:00:00+00:00,2.55
2024-12-29 02:20:00+00:00,3.0
2024-12-29 02:40:00+00:00,3.716666666666667
2024-12-29 03:00:00+00:00,3.5
2024-12-29 03:20:00+00:00,3.9166666666666665
2024-12-29 03:40:00+00:00,3.6
2024-12-29 04:00:00+00:00,4.025
2024-12-29 04:20:00+00:00,4.208333333333333
2024-12-29 04:40:00+00:00,4.716666666666667
2024-12-29 05:00:00+00:00,4.508333333333334
2024-12-29 05:20:00+00:00,4.466666666666667
2024-12-29 05:40:00+00:00,5.208333333333333
2024-12-29 06:00:00+00:00,4.633333333333334
2024-12-29 06:20:00+00:00,5.366666666666666
2024-12-29 06:40:00+00:00,4.775
2024-12-29 07:00:00+00:00,4.691666666666666
2024-12-29 07:20:00+00:00,4.666666666666667
2024-12-29 07:40:00+00:00,4.625
2024-12-29 08:00:00+00:00,4.825
2024-12-29 08:20:00+00:00,4.158333333333333
2024-12-29 08:40:00+00:00,3.1
2024-12-29 09:00:00+00:00,3.3
2024-12-29 09:20:00+00:00,3.2
2024-12-29 09:40:00+00:00,3.2333333333333334
2024-12-29 10:00:00+00:00,3.3333333333333335
2024-12-29 10:20:00+00:00,4.625
2024-12-29 10:40:00+00:00,4.875
2024-12-29 11:00:00+00:00,4.233333333333333
2024-12-29 11:20:00+00:00,4.408333333333333
2024-12-29 11:40:00+00:00,4.575
2024-12-29 12:00:00+00:00,4.216666666666667
2024-12-29 12:20:00+00:00,5.008333333333334
2024-12-29 12:40:00+00:00,5.283333333333333
2024-12-29 13:00:00+00:00,4.466666666666667
2024-12-29 13:20:00+00:00,4.941666666666666
2024-12-29 13:40:00+00:00,6.708333333333333
2024-12-29 14:00:00+00:00,5.85
2024-12-29 14:20:00+00:00,6.633333333333334
2024-12-29 14:40:00+00:00,6.616666666666666
2024-12-29 15:00:00+00:00,5.616666666666666
2024-12-29 15:20:00+00:00,6.725
2024-12-29 15:40:00+00:00,5.283333333333333
2024-12-29 16:00:00+00:00,4.758333333333334
2024-12-29 16:20:00+00:00,3.775
2024-12-29 16:40:00+00:00,3.3916666666666666
2024-12-29 17:00:00+00:00,2.566666666666667
2024-12-29 17:20:00+00:00,2.058333333333333
2024-12-29 17:40:00+00:00,2.3916666666666666
2024-12-29 18:00:00+00:00,2.0
2024-12-29 18:20:00+00:00,2.0
2024-12-29 18:40:00+00:00,1.8166666666666667
2024-12-29 19:00:00+00:00,1.375
2024-12-29 19:20:00+00:00,1.3916666666666666
2024-12-29 19:40:00+00:00,1.5166666666666666
2024-12-29 20:00:00+00:00,1.675
2024-12-29 20:20:00+00:00,1.9083333333333334
2024-12-29 20:40:00+00:00,2.3583333333333334
2024-12-29 21:00:00+00:00,2.2
2024-12-29 21:20:00+00:00,1.5916666666666666
2024-12-29 21:40:00+00:00,1.4833333333333334
2024-12-29 22:00:00+00:00,1.5166666666666666
2024-12-29 22:20:00+00:00,1.8416666666666666
2024-12-29 22:40:00+00:00,1.3
2024-12-29 23:00:00+00:00,1.3666666666666667
2024-12-29 23:20:00+00:00,1.3416666666666666
2024-12-29 23:40:00+00:00,1.875
2024-12-30 00:00:00+00:00,1.5833333333333333
2024-12-30 00:20:00+00:00,0.9916666666666667
2024-12-30 00:40:00+00:00,1.3833333333333333
2024-12-30 01:00:00+00:00,1.8416666666666666
2024-12-30 01:20:00+00:00,2.55
2024-12-30 01:40:00+00:00,3.1166666666666667
2024-12-30 02:00:00+00:00,3.7
2024-12-30 02:20:00+00:00,4.133333333333334
2024-12-30 02:40:00+00:00,4.408333333333333
2024-12-30 03:00:00+00:00,4.475
2024-12-30 03:20:00+00:00,3.75
2024-12-30 03:40:00+00:00,3.525
2024-12-30 04:00:00+00:00,2.9166666666666665
2024-12-30 04:20:00+00:00,3.675
2024-12-30 04:40:00+00:00,4.283333333333333
2024-12-30 05:00:00+00:00,5.166666666666667
2024-12-30 05:20:00+00:00,4.216666666666667
2024-12-30 05:40:00+00:00,2.9916666666666667
2024-12-30 06:00:00+00:00,2.9916666666666667
2024-12-30 06:20:00+00:00,2.966666666666667
2024-12-30 06:40:00+00:00,3.683333333333333
2024-12-30 07:00:00+00:00,4.583333333333333
